TP-base	TP-call	FP	FN	precision	recall	f1	base cnt	call cnt	TP-call_TP-gt	TP-call_FP-gt	TP-base_TP-gt	TP-base_FP-gt	gt_concordance	reference	pVCF merge	caller	sample
9132	9132	3990	15055	0.6959304983996342	0.37755819241741434	0.4895333565627597	24187	13122	5650	3482	5650	3482	0.8333333333333334	hg19	Truvari	biograph	HG01114
9093	9093	3991	15622	0.6949709568939162	0.3679142221323083	0.4811238392550067	24715	13084	5833	3260	5833	3260	0.843176069504014	hg19	Jasmine	biograph	HG00514
6192	6192	3787	12316	0.6205030564184788	0.33455802896044956	0.4347246112261734	18508	9979	3940	2252	3940	2252	0.8814599483204134	chm13	SURVIVOR	biograph	HG00864
11169	11169	4816	18557	0.6987175477009696	0.3757316827020117	0.4886788737940539	29726	15985	6434	4735	6434	4735	0.8250514817799266	grch38	Jasmine	biograph	NA19238
9999	9999	4612	16489	0.6843474094860037	0.37749169435215946	0.48658118202389344	26488	14611	5951	4048	5951	4048	0.8453845384538454	grch38	Naive	biograph	HG03486
10682	10682	3929	19289	0.7310930121141606	0.3564111974909079	0.47920685478444214	29971	14611	6192	4490	6192	4490	0.8260625351057854	grch38	BCFtools	biograph	HG03486
8677	8677	3357	16102	0.7210403855742065	0.3501755518786069	0.4714095564067041	24779	12034	5349	3328	5349	3328	0.8357727325112366	hg19	BCFtools	biograph	HG00731
7217	7217	2762	15121	0.7232187593947289	0.32308174411317037	0.44663799238790725	22338	9979	4406	2811	4406	2811	0.8514618262435916	chm13	Truvari	biograph	HG00864
9929	9929	4121	20040	0.7066903914590748	0.331309019319964	0.4511233785410846	29969	14050	5619	4310	5619	4310	0.825057911169302	chm13	BCFtools	biograph	HG03125
8149	8149	3885	13698	0.6771647000166195	0.3730031583283746	0.48103656916856047	21847	12034	5158	2991	5158	2991	0.8598601055344214	hg19	Naive	biograph	HG00731
9340	9340	4710	18159	0.6647686832740214	0.33964871449870904	0.449589641146598	27499	14050	5427	3913	5427	3913	0.8431477516059958	chm13	Naive	biograph	HG03125
6389	6389	2478	13519	0.7205368219239878	0.3209262607996785	0.44406602953953084	19908	8867	4285	2104	4285	2104	0.8805759899827829	grch38	SURVIVOR	manta	NA18534
9222	9222	4400	16477	0.6769930993980326	0.35884664772948366	0.46906233310444806	25699	13622	5375	3847	5375	3847	0.8515506397744524	grch38	Naive	biograph	NA19983
8468	8468	1907	20751	0.8161927710843373	0.2898114240733769	0.42774157700661714	29219	10375	4925	3543	4925	3543	0.8467170524326878	grch38	Jasmine	manta	HG02011
8755	8755	3498	15425	0.7145188933322452	0.3620760959470637	0.4806082397826147	24180	12253	5448	3307	5448	3307	0.8386065105653912	hg19	Truvari	biograph	HG00096
8723	8723	3366	16406	0.721565059144677	0.347128815312985	0.4687516792949648	25129	12089	5362	3361	5362	3361	0.8445488937292216	grch38	Jasmine	biograph	NA19650
9885	9885	3737	19322	0.7256643664660108	0.33844626288218577	0.4616031193817273	29207	13622	5610	4275	5610	4275	0.8296408700050582	grch38	BCFtools	biograph	NA19983
8341	8341	4327	13156	0.6584306915061573	0.3880076289714844	0.48827747695009505	21497	12668	5442	2899	5442	2899	0.8581704831554969	hg19	Naive	biograph	HG01596
9611	9611	6070	12182	0.6129073400931063	0.4410131693663103	0.5129423066659551	21793	15681	6161	3450	6161	3450	0.8528769118718136	hg19	Naive	biograph	HG00513
8679	8679	1880	20629	0.821952836442845	0.2961307492834721	0.4353976973436677	29308	10559	5028	3651	5028	3651	0.8344279294849637	grch38	BCFtools	manta	HG02818
8921	8921	3747	15474	0.7042153457530786	0.3656896905103505	0.48139654102474166	24395	12668	5704	3217	5704	3217	0.8385831184844749	hg19	BCFtools	biograph	HG01596
10423	10423	5258	14395	0.6646897519290862	0.4199774357321299	0.5147287587347836	24818	15681	6451	3972	6451	3972	0.8284562985704692	hg19	BCFtools	biograph	HG00513
10768	10768	4400	18084	0.709915611814346	0.3732150284209067	0.4892321671967288	28852	15168	6150	4618	6150	4618	0.8193722139673105	grch38	Truvari	biograph	HG02818
8210	8210	3928	14078	0.6763882023397594	0.3683596554199569	0.47696508452913494	22288	12138	5286	2924	5286	2924	0.8600487210718636	grch38	Naive	biograph	NA12329
8715	8715	3423	16643	0.7179930795847751	0.34367852354286615	0.464849583955622	25358	12138	5461	3254	5461	3254	0.8413080895008606	grch38	BCFtools	biograph	NA12329
8607	8607	4031	14160	0.681041304003798	0.3780471735406509	0.4862025137692416	22767	12638	5461	3146	5461	3146	0.8510514697339375	grch38	Naive	biograph	HG03009
6816	6816	2659	14974	0.7193667546174143	0.3128040385497935	0.43601471293778993	21790	9475	4108	2708	4108	2708	0.8557805164319249	chm13	Truvari	biograph	HG00732
9205	9205	3433	16750	0.7283589175502453	0.3546522827971489	0.4770295131241417	25955	12638	5680	3525	5680	3525	0.8300923411189571	grch38	BCFtools	biograph	HG03009
6438	6438	2855	13933	0.6927795114602389	0.3160375042953218	0.43406148867313915	20371	9293	3933	2505	3933	2505	0.8662628145386766	chm13	Naive	biograph	HG01505
6470	6470	2693	13519	0.7061006220670086	0.32367802291260195	0.44388035126234915	19989	9163	4172	2298	4172	2298	0.874806800618238	grch38	SURVIVOR	manta	HG01114
6761	6761	2532	15472	0.7275368556978371	0.30409751270633745	0.42891581551735075	22233	9293	4069	2692	4069	2692	0.8520928856678006	chm13	BCFtools	biograph	HG01505
5929	5929	3546	12140	0.6257519788918205	0.328131053185013	0.4305111821086262	18069	9475	3708	2221	3708	2221	0.8815989205599595	chm13	SURVIVOR	biograph	HG00732
9239	9239	3938	15922	0.7011459361007817	0.36719526250943924	0.4819761072565079	25161	13177	5651	3588	5651	3588	0.8397012663708193	hg19	Jasmine	biograph	HG03683
8356	8356	3175	15907	0.7246552770791779	0.344392696698677	0.4668938928312008	24263	11531	5226	3130	5226	3130	0.8519626615605553	hg19	Truvari	biograph	HG00171
9341	9341	3836	15820	0.7088866965166578	0.371249155438973	0.4872971986019094	25161	13177	5678	3663	5678	3663	0.8365271384220105	hg19	BCFtools	biograph	HG03683
8722	8722	4455	13425	0.6619109053654094	0.39382309116358877	0.4938285584871475	22147	13177	5473	3249	5473	3249	0.8590919513872964	hg19	Naive	biograph	HG03683
8746	8746	5923	14118	0.596223328106892	0.3825227431770469	0.46604321530386594	22864	14669	5188	3558	5188	3558	0.8570775211525269	hg19	SURVIVOR	biograph	HG02011
8860	8860	3808	15535	0.6994000631512473	0.3631891781102685	0.47810484850120066	24395	12668	5653	3207	5653	3207	0.8382618510158013	hg19	Jasmine	biograph	HG01596
10410	10410	5271	14408	0.6638607231681652	0.41945362237085987	0.514086767574508	24818	15681	6454	3956	6454	3956	0.8282420749279539	hg19	Jasmine	biograph	HG00513
8595	8595	3205	16578	0.7283898305084746	0.3414372542009296	0.46493387066237524	25173	11800	5368	3227	5368	3227	0.8387434554973822	grch38	Jasmine	biograph	HG01505
7483	7483	1675	17514	0.817099803450535	0.2993559227107253	0.4381788903528035	24997	9158	4834	2649	4834	2649	0.8594146732593879	grch38	BCFtools	manta	HG00512
9436	9436	3917	15146	0.7066576799221149	0.38385810755837607	0.49748253591669966	24582	13353	6079	3357	6079	3357	0.8435777871979653	grch38	Truvari	biograph	HG00512
7900	7900	5277	12352	0.5995294831904076	0.3900849298834683	0.47264351311735325	20252	13177	5043	2857	5043	2857	0.8707594936708861	hg19	SURVIVOR	biograph	HG03683
9693	9693	4976	15530	0.6607812393482855	0.3842921143400864	0.4859620976636919	25223	14669	5625	4068	5625	4068	0.8434953058908491	hg19	Naive	biograph	HG02011
10351	10351	4318	18315	0.705637739450542	0.3610897927858787	0.477720087688935	28666	14669	5844	4507	5844	4507	0.8233020964158052	hg19	BCFtools	biograph	HG02011
7661	7661	4765	12556	0.6165298567519717	0.3789385170895781	0.4693808779830286	20217	12426	5050	2611	5050	2611	0.8697298002871687	grch38	SURVIVOR	biograph	HG00864
6613	6613	3000	13613	0.6879226048059919	0.3269554039355285	0.4432454170716177	20226	9613	3970	2643	3970	2643	0.8728262513231514	chm13	Naive	biograph	NA19650
7015	7015	2598	15020	0.7297409757619889	0.3183571590651237	0.44331395348837216	22035	9613	4119	2896	4119	2896	0.8550249465431219	chm13	BCFtools	biograph	NA19650
7173	7173	1797	17643	0.7996655518394649	0.2890473887814313	0.42461374533830576	24816	8970	4683	2490	4683	2490	0.8591942004739997	grch38	Jasmine	manta	HG01596
8324	8324	2255	16977	0.7868418565081766	0.3289988538002451	0.46399108138238565	25301	10579	5271	3053	5271	3053	0.8453868332532436	grch38	Jasmine	manta	HG00513
10917	10917	4616	17901	0.7028262409064572	0.3788257339163023	0.492300060877996	28818	15533	6259	4658	6259	4658	0.8136850783182193	hg19	Truvari	biograph	HG02587
10196	10196	4473	18470	0.6950712386665757	0.3556826902951231	0.4705665166724356	28666	14669	5795	4401	5795	4401	0.826304433111024	hg19	Jasmine	biograph	HG02011
7447	7447	2729	15985	0.7318199685534591	0.3178132468419256	0.4431682932635087	23432	10176	4587	2860	4587	2860	0.865449174164093	grch38	SURVIVOR	manta	NA19239
10769	10769	4161	18532	0.7212993971868721	0.3675301184259923	0.4869435463814971	29301	14930	6178	4591	6178	4591	0.8135388615470331	grch38	BCFtools	biograph	HG03371
10043	10043	4887	15877	0.6726724715338245	0.3874614197530864	0.4917013463892288	25920	14930	5965	4078	5965	4078	0.8377974708752365	grch38	Naive	biograph	HG03371
8589	8589	7092	11209	0.5477329251960972	0.4338317001717345	0.4841737365765664	19798	15681	5576	3013	5576	3013	0.8638956805215974	hg19	SURVIVOR	biograph	HG00513
7545	7545	5123	12007	0.59559520050521	0.38589402618657936	0.46834264432029793	19552	12668	5031	2514	5031	2514	0.8717031146454606	hg19	SURVIVOR	biograph	HG01596
7207	7207	1604	17724	0.8179548291907842	0.28907785487946736	0.4271827396123526	24931	8811	4563	2644	4563	2644	0.8534757874288886	grch38	BCFtools	manta	NA20509
7498	7498	1781	18113	0.8080612134928333	0.292764827613135	0.4298079678991115	25611	9279	4664	2834	4664	2834	0.8564950653507603	grch38	Jasmine	manta	HG03683
8673	8673	3332	16035	0.7224489795918367	0.3510199125789218	0.472475689810149	24708	12005	5315	3358	5315	3358	0.8328144817248934	hg19	Truvari	biograph	NA20847
8953	8953	3577	15508	0.7145251396648045	0.3660112015044356	0.484063691168122	24461	12530	5626	3327	5626	3327	0.8425108902044007	grch38	Truvari	biograph	NA20509
6981	6981	2713	15560	0.7201361667010522	0.3097023202164944	0.43313168915774786	22541	9694	4222	2759	4222	2759	0.8558945709783699	chm13	Jasmine	biograph	NA20847
6836	6836	1900	15334	0.7825091575091575	0.3083446098331078	0.4423736491296188	22170	8736	4344	2492	4344	2492	0.874195435927443	grch38	Naive	manta	NA19650
6927	6927	1581	18281	0.8141748942172073	0.2747937162805459	0.41090283544904505	25208	8508	4306	2621	4306	2621	0.8440883499350368	grch38	Jasmine	manta	HG00732
7119	7119	1569	18054	0.8194060773480663	0.2828030032177333	0.4204837423584655	25173	8688	4484	2635	4484	2635	0.8585475488130355	grch38	Truvari	manta	NA20847
7915	7915	5084	14805	0.6088929917685976	0.34837147887323944	0.44318150004199447	22720	12999	4623	3292	4623	3292	0.866708780795957	chm13	SURVIVOR	biograph	HG02011
9329	9329	3670	18459	0.7176705900453881	0.3357204548726069	0.4574496775933508	27788	12999	5190	4139	5190	4139	0.8343873941472827	chm13	Truvari	biograph	HG02011
9452	9452	3904	15580	0.7076969152440851	0.37759667625439436	0.4924455559028863	25032	13356	5834	3618	5834	3618	0.8350613626745662	grch38	Truvari	biograph	HG00733
7571	7571	4769	12682	0.6135332252836305	0.3738211622969437	0.464578283680545	20253	12340	4863	2708	4863	2708	0.8638224805177651	grch38	SURVIVOR	biograph	HG00731
7521	7521	1698	17930	0.8158151643345265	0.29550901732741347	0.43386212864147683	25451	9219	4712	2809	4712	2809	0.8577316846164074	grch38	BCFtools	manta	HG00733
7178	7178	4756	12546	0.6014747779453662	0.36392212532954776	0.4534714764040685	19724	11934	4599	2579	4599	2579	0.8566453050989133	hg19	SURVIVOR	biograph	HG00732
9650	9650	4319	18724	0.6908153769060061	0.34010009163318533	0.45580143116926053	28374	13969	5367	4283	5367	4283	0.8185492227979274	chm13	Jasmine	biograph	HG02587
7947	7947	5421	11968	0.5944793536804309	0.3990459452673864	0.47754108704143255	19915	13368	5315	2632	5315	2632	0.8730338492512898	grch38	SURVIVOR	biograph	HG00514
8838	8838	1964	20479	0.8181818181818182	0.30146331480028654	0.4405892469902042	29317	10802	5162	3676	5162	3676	0.8305046390586105	grch38	Truvari	manta	HG02587
7374	7374	2915	14670	0.7166877247545923	0.3345127925966249	0.4561284136949866	22044	10289	4574	2800	4574	2800	0.8542175210197993	chm13	Truvari	biograph	HG01596
8538	8538	4272	14033	0.6665105386416862	0.3782730051836427	0.4826319210875893	22571	12810	5119	3419	5119	3419	0.8442258140079644	chm13	Truvari	biograph	HG00513
6675	6675	1792	15509	0.7883547891815282	0.30089253516047604	0.4355485954781247	22184	8467	4276	2399	4276	2399	0.8729588014981273	grch38	Naive	manta	HG01505
6308	6308	3981	11909	0.6130819321605598	0.3462699676126695	0.44257349329965623	18217	10289	4048	2260	4048	2260	0.8811033608116677	chm13	SURVIVOR	biograph	HG01596
7132	7132	5678	11480	0.556752537080406	0.3831936385127874	0.4539494621602699	18612	12810	4471	2661	4471	2661	0.8771733034212003	chm13	SURVIVOR	biograph	HG00513
7015	7015	1552	17699	0.8188397338624956	0.2838472121064983	0.4215618521078092	24714	8567	4460	2555	4460	2555	0.8672843905915895	grch38	Truvari	manta	HG00171
6585	6585	2374	15151	0.7350150686460543	0.3029536253220464	0.42906010750936646	21736	8959	3909	2676	3909	2676	0.8649962034927866	chm13	Jasmine	biograph	HG00171
8461	8461	3473	16300	0.7089827383945031	0.3417067162069383	0.4611527456056684	24761	11934	5165	3296	5165	3296	0.8231887483748966	hg19	BCFtools	biograph	HG00732
7948	7948	3986	13732	0.6659963130551366	0.3666051660516605	0.47289819717974657	21680	11934	5006	2942	5006	2942	0.8454957221942627	hg19	Naive	biograph	HG00732
8651	8651	1887	20906	0.82093376352249	0.292688703183679	0.4315251278214241	29557	10538	5129	3522	5129	3522	0.8290371055369321	grch38	BCFtools	manta	HG03065
7662	7662	3063	15447	0.7144055944055944	0.3315591328054005	0.45291718389785424	23109	10725	4606	3056	4606	3056	0.8576089793787522	chm13	Truvari	biograph	HG03683
10662	10662	4220	18438	0.7164359629082112	0.3663917525773196	0.48483470510663446	29100	14882	6178	4484	6178	4484	0.8152316638529357	grch38	Truvari	biograph	HG03065
6571	6571	4154	12588	0.6126806526806526	0.34297197139725455	0.43976709945121134	19159	10725	4088	2483	4088	2483	0.8844924669000153	chm13	SURVIVOR	biograph	HG03683
8391	8391	3543	16370	0.7031171442936148	0.33887968983482086	0.4573375119226052	24761	11934	5147	3244	5147	3244	0.8260040519604338	hg19	Jasmine	biograph	HG00732
8795	8795	1645	21176	0.8424329501915708	0.29345033532414666	0.4352775234465863	29971	10440	5193	3602	5193	3602	0.8380898237635019	grch38	BCFtools	manta	HG03486
7258	7258	1631	17364	0.8165147935650804	0.294777028673544	0.4331711975172332	24622	8889	4595	2663	4595	2663	0.8545053733810967	grch38	Truvari	manta	HG00096
10640	10640	3971	18858	0.7282184655396619	0.36070242050308493	0.4824412251467954	29498	14611	6180	4460	6180	4460	0.8280075187969925	grch38	Truvari	biograph	HG03486
6864	6864	2530	14924	0.7306791569086651	0.315035799522673	0.4402539926880893	21788	9394	4218	2646	4218	2646	0.8615967365967366	chm13	Jasmine	biograph	HG00096
6973	6973	3316	13534	0.6777140635630284	0.340030233578778	0.4528510196129367	20507	10289	4397	2576	4397	2576	0.8684927577800086	chm13	Naive	biograph	HG01596
7968	7968	4842	12996	0.6220140515222482	0.3800801373783629	0.4718422455143009	20964	12810	4930	3038	4930	3038	0.8653363453815262	chm13	Naive	biograph	HG00513
7398	7398	2891	15059	0.7190203129555837	0.3294295765240237	0.4518414462835155	22457	10289	4579	2819	4579	2819	0.8521221951878886	chm13	BCFtools	biograph	HG01596
8560	8560	4250	14402	0.6682279469164715	0.3727898266701507	0.4785866040478587	22962	12810	5128	3432	5128	3432	0.8436915887850467	chm13	BCFtools	biograph	HG00513
7068	7068	1668	18061	0.8090659340659341	0.2812686537466672	0.4174221172301787	25129	8736	4434	2634	4434	2634	0.86092246745897	grch38	Jasmine	manta	NA19650
7299	7299	3063	15713	0.7044006948465548	0.3171823396488788	0.4374063642356325	23012	10362	4388	2911	4388	2911	0.853678586107686	chm13	Jasmine	biograph	HG00733
10464	10464	4449	18755	0.7016696841681754	0.3581231390533557	0.4742137224689567	29219	14913	5987	4477	5987	4477	0.8260703363914373	grch38	Jasmine	biograph	HG02011
7514	7514	1705	17518	0.8150558628918538	0.30017577500798975	0.4387609120901579	25032	9219	4715	2799	4715	2799	0.8585307426137876	grch38	Truvari	manta	HG00733
6664	6664	1844	15396	0.7832628114715562	0.30208522212148686	0.4360115153101283	22060	8508	4237	2427	4237	2427	0.8611944777911165	grch38	Naive	manta	HG00732
7901	7901	3615	13829	0.6860889197638069	0.36359871145881273	0.47530529988570064	21730	11516	5045	2856	5045	2856	0.8558410327806607	hg19	Naive	biograph	HG01505
8419	8419	3097	16250	0.7310698159083014	0.34127852770683853	0.46533093823407484	24669	11516	5262	3157	5262	3157	0.8397671932533555	hg19	BCFtools	biograph	HG01505
7126	7126	1562	18482	0.8202117863720073	0.27827241487035304	0.4155586657336133	25608	8688	4487	2639	4487	2639	0.8579848442323884	grch38	BCFtools	manta	NA20847
8754	8754	3505	15234	0.7140876091035158	0.36493246623311654	0.48301928435456726	23988	12259	5505	3249	5505	3249	0.8455563171121773	hg19	Truvari	biograph	NA20509
8864	8864	3387	16309	0.7235327728348706	0.3521233067175148	0.47370671227020084	25173	12251	5447	3417	5447	3417	0.8324684115523465	grch38	Truvari	biograph	NA20847
8364	8364	3152	16305	0.7262938520319555	0.33904900887753864	0.4622910045599005	24669	11516	5234	3130	5234	3130	0.8406264945002391	hg19	Jasmine	biograph	HG01505
7677	7677	3048	15824	0.7158041958041959	0.3266669503425386	0.44860632267866535	23501	10725	4614	3063	4614	3063	0.8572358994398853	chm13	BCFtools	biograph	HG03683
7237	7237	3488	14301	0.6747785547785548	0.3360107716593927	0.44862536031987105	21538	10725	4436	2801	4436	2801	0.8734282161116484	chm13	Naive	biograph	HG03683
9187	9187	3912	15015	0.7013512481868845	0.37959672754317825	0.4925873300983888	24202	13099	5934	3253	5934	3253	0.8445629694133014	hg19	Truvari	biograph	HG00512
7395	7395	4548	12538	0.6191911580005024	0.3709928259669894	0.46398544359392646	19933	11943	4766	2629	4766	2629	0.8746450304259635	hg19	SURVIVOR	biograph	NA19650
11168	11168	4642	18149	0.7063883617963315	0.38093938670396016	0.49495867219181416	29317	15810	6427	4741	6427	4741	0.8152757879656161	grch38	Truvari	biograph	HG02587
8840	8840	1962	20964	0.8183669690798	0.29660448261978256	0.43540363493079837	29804	10802	5162	3678	5162	3678	0.8300904977375566	grch38	BCFtools	manta	HG02587
7018	7018	1549	18114	0.8191899147893078	0.27924558332007005	0.4165108756936408	25132	8567	4465	2553	4465	2553	0.8674836135651183	grch38	BCFtools	manta	HG00171
6917	6917	1550	18256	0.8169363410889335	0.27477853255472134	0.4112366230677765	25173	8467	4361	2556	4361	2556	0.8600549371114645	grch38	Jasmine	manta	HG01505
8558	8558	3160	16156	0.7303294077487625	0.3462814599012705	0.46980676328502413	24714	11718	5353	3205	5353	3205	0.8513671418555737	grch38	Truvari	biograph	HG00171
8098	8098	3845	13740	0.6780540902620782	0.3708215038007143	0.4794411059471301	21838	11943	5099	2999	5099	2999	0.8662632748826871	hg19	Naive	biograph	NA19650
8664	8664	3279	16103	0.7254458678723938	0.3498203254330359	0.4720239716698447	24767	11943	5298	3366	5298	3366	0.8439519852262235	hg19	BCFtools	biograph	NA19650
8779	8779	4220	17069	0.6753596430494654	0.33963943051686785	0.451978273740572	25848	12999	5004	3775	5004	3775	0.8541975168014581	chm13	Naive	biograph	HG02011
9348	9348	3651	18848	0.7191322409416109	0.33153638814016173	0.45384148561718657	28196	12999	5189	4159	5189	4159	0.8330124090714591	chm13	BCFtools	biograph	HG02011
10699	10699	5288	14602	0.6692312503909427	0.4228686613177345	0.5182619647355163	25301	15987	6607	4092	6607	4092	0.8231610430881391	grch38	Jasmine	biograph	HG00513
9072	9072	3743	15744	0.707920405774483	0.3655705996131528	0.48215566952778294	24816	12815	5778	3294	5778	3294	0.8348765432098766	grch38	Jasmine	biograph	HG01596
8574	8574	3369	16193	0.7179100728460186	0.34618645778657087	0.46712067556524106	24767	11943	5274	3300	5274	3300	0.8469792395614649	hg19	Jasmine	biograph	NA19650
9018	9018	3465	15604	0.722422494592646	0.3662578182113557	0.4860800431208732	24622	12483	5596	3422	5596	3422	0.8355511199822577	grch38	Truvari	biograph	HG00096
7260	7260	1629	17769	0.8167397907526156	0.290063526309481	0.42809127896692023	25029	8889	4592	2668	4592	2668	0.8541322314049586	grch38	BCFtools	manta	HG00096
8794	8794	1646	20704	0.8423371647509579	0.2981219065699369	0.4403825930191797	29498	10440	5192	3602	5192	3602	0.8379576984307482	grch38	Truvari	manta	HG03486
10546	10546	4414	17785	0.7049465240641711	0.37224241996399704	0.4872144325610404	28331	14960	6017	4529	6017	4529	0.8218281813009672	hg19	Truvari	biograph	HG02818
9124	9124	3750	20966	0.7087152400186423	0.30322366234629444	0.42472767898705893	30090	12874	5254	3870	5254	3870	0.8415168785620342	chm13	Jasmine	biograph	HG03486
7223	7223	4293	12578	0.6272143105244876	0.3647795565880511	0.4612830092282147	19801	11516	4697	2526	4697	2526	0.8699986155337117	hg19	SURVIVOR	biograph	HG01505
8642	8642	1896	20458	0.8200797115202125	0.2969759450171821	0.4360462182753923	29100	10538	5127	3515	5127	3515	0.8297847720435084	grch38	Truvari	manta	HG03065
9467	9467	3866	16144	0.7100427510687767	0.36964585529655225	0.48618529170090374	25611	13333	5797	3670	5797	3670	0.8364846308228584	grch38	Jasmine	biograph	HG03683
9318	9318	4014	19596	0.6989198919891989	0.32226603029674206	0.4411305212327794	28914	13332	5329	3989	5329	3989	0.829899119982829	chm13	Jasmine	biograph	HG03065
8948	8948	3400	15818	0.724651765468092	0.36130178470483726	0.48219000916096355	24766	12348	5767	3181	5767	3181	0.8409700491729996	grch38	BCFtools	biograph	NA18534
10414	10414	4338	18230	0.7059381778741866	0.3635665409858958	0.4799520693151442	28644	14752	6070	4344	6070	4344	0.8212022277703092	hg19	Truvari	biograph	HG03065
8355	8355	3993	13483	0.6766277939747327	0.38258998076746953	0.48879658339671206	21838	12348	5519	2836	5519	2836	0.8598444045481748	grch38	Naive	biograph	NA18534
8231	8231	2144	17491	0.7933493975903615	0.3199984449109712	0.4560489791395406	25722	10375	4853	3378	4853	3378	0.8584619122828332	grch38	Naive	manta	HG02011
7234	7234	2614	15945	0.7345653939886271	0.3120928426593037	0.4380658249311169	23179	9848	4296	2938	4296	2938	0.8706110035941388	grch38	SURVIVOR	manta	NA19983
8606	8606	3525	16602	0.7094221416206413	0.34139955569660424	0.46096574627065534	25208	12131	5274	3332	5274	3332	0.8244248198930978	grch38	Jasmine	biograph	HG00732
9392	9392	3934	20008	0.704787633198259	0.31945578231292515	0.43963862753358607	29400	13326	5320	4072	5320	4072	0.8326235093696763	chm13	Jasmine	biograph	HG02818
6042	6042	3571	12057	0.6285238739207324	0.33383059837560086	0.4360565819861432	18099	9613	3689	2353	3689	2353	0.8793445878848064	chm13	SURVIVOR	biograph	NA19650
10393	10393	3934	18502	0.7254135548265512	0.3596816058141547	0.4809124982647725	28895	14327	6024	4369	6024	4369	0.8285384393341673	hg19	Truvari	biograph	HG03486
6267	6267	2280	14015	0.7332397332397332	0.3089931959372843	0.43477054354989764	20282	8547	4080	2187	4080	2187	0.8863890218605394	grch38	SURVIVOR	manta	NA12329
9491	9491	6238	14069	0.6034077182274779	0.4028438030560272	0.4831377739316348	23560	15729	5656	3835	5656	3835	0.8495416710567907	grch38	SURVIVOR	biograph	HG03125
6543	6543	2453	14131	0.7273232547799022	0.3164844732514269	0.441051567239636	20674	8996	4248	2295	4248	2295	0.8803301237964236	grch38	SURVIVOR	manta	HG03009
8803	8803	4572	13326	0.6581682242990654	0.3978037868859867	0.49588778729157285	22129	13375	5576	3227	5576	3227	0.851527888219925	grch38	Naive	biograph	HG01114
9413	9413	3962	15704	0.7037757009345794	0.3747660946769121	0.4890886417956978	25117	13375	5804	3609	5804	3609	0.8311909061935621	grch38	BCFtools	biograph	HG01114
7004	7004	2609	14692	0.728596691979611	0.3228244837758112	0.4474112874892203	21696	9613	4118	2886	4118	2886	0.8555111364934324	chm13	Truvari	biograph	NA19650
8674	8674	1885	20178	0.8214793067525333	0.3006377374185498	0.44018167516683165	28852	10559	5028	3646	5028	3646	0.8346783490892322	grch38	Truvari	manta	HG02818
7540	7540	4506	12733	0.6259339199734352	0.37192324766931384	0.466598595253566	20273	12046	5046	2494	5046	2494	0.8717506631299735	grch38	SURVIVOR	biograph	NA18939
9576	9576	6409	14094	0.5990616202690022	0.40456273764258555	0.4829655781112092	23670	15985	5791	3785	5791	3785	0.8576649958228906	grch38	SURVIVOR	biograph	NA19238
7700	7700	3161	14904	0.7089586594236258	0.34064767297823395	0.46018227999402367	22604	10861	4787	2913	4787	2913	0.8548051948051948	chm13	Jasmine	biograph	HG00512
5848	5848	3445	12347	0.6292908640912515	0.3214069799395438	0.4254947613504074	18195	9293	3621	2227	3621	2227	0.8772229822161423	chm13	SURVIVOR	biograph	HG01505
6831	6831	2644	15250	0.7209498680738786	0.30936098908563925	0.4329446064139942	22081	9475	4121	2710	4121	2710	0.8565363782755087	chm13	BCFtools	biograph	HG00732
6498	6498	2977	13796	0.6858047493403694	0.3201931605400611	0.43656152373274215	20294	9475	3993	2505	3993	2505	0.8713450292397661	chm13	Naive	biograph	HG00732
6744	6744	2549	15126	0.7257075217905951	0.3083676268861454	0.4328209735904759	21870	9293	4066	2678	4066	2678	0.8534994068801898	chm13	Truvari	biograph	HG01505
7477	7477	1681	17105	0.8164446385673728	0.30416564966235454	0.44321280379371664	24582	9158	4833	2644	4833	2644	0.8603718068744148	grch38	Truvari	manta	HG00512
6918	6918	2052	14922	0.7712374581939799	0.31675824175824174	0.44907497565725407	21840	8970	4586	2332	4586	2332	0.8719283029777393	grch38	Naive	manta	HG01596
7991	7991	2588	14238	0.7553644011721334	0.3594853569661253	0.4871372835893684	22229	10579	5150	2841	5150	2841	0.859216618696033	grch38	Naive	manta	HG00513
6977	6977	2726	14858	0.7190559620735855	0.31953286008701626	0.442450377322595	21835	9703	4186	2791	4186	2791	0.8539486885480866	chm13	Jasmine	biograph	NA20509
10269	10269	3813	19246	0.7292288027268854	0.3479247840081315	0.47108746014634045	29515	14082	5957	4312	5957	4312	0.8187749537442789	grch38	BCFtools	biograph	NA19239
8124	8124	5740	12222	0.5859780727062897	0.39929224417575937	0.4749488453668518	20346	13864	5219	2905	5219	2905	0.8682914820285573	grch38	SURVIVOR	biograph	HG02492
7822	7822	5040	12660	0.6081480329653242	0.3818962991895323	0.46916986564299423	20482	12862	5002	2820	5002	2820	0.8647404755816926	grch38	SURVIVOR	biograph	HG03732
9601	9601	4481	16394	0.6817923590399091	0.36934025774187346	0.4791276792175063	25995	14082	5743	3858	5743	3858	0.8409540672846578	grch38	Naive	biograph	NA19239
7206	7206	1605	17255	0.8178413346952673	0.2945913903765177	0.4331570088963694	24461	8811	4564	2642	4564	2642	0.8537330002775465	grch38	Truvari	manta	NA20509
7634	7634	3020	15768	0.716538389337338	0.3262114349200923	0.44832041343669243	23402	10654	4674	2960	4674	2960	0.8624574272989258	grch38	SURVIVOR	manta	HG03371
